date,price,volume
2026-02-20 00:00:00+00:00,68005.421875,47507867304
2026-02-21 00:00:00+00:00,68003.765625,18357635642
2026-02-22 00:00:00+00:00,67659.390625,17893536012
2026-02-23 00:00:00+00:00,64616.73828125,50953457309
2026-02-24 00:00:00+00:00,64080.04296875,40849331086
2026-02-25 00:00:00+00:00,67960.125,53629234355
2026-02-26 00:00:00+00:00,67453.7734375,42988597523
2026-02-27 00:00:00+00:00,65881.796875,40283655942
2026-02-28 00:00:00+00:00,66995.859375,42041497112
2026-03-01 00:00:00+00:00,65738.1015625,40733141929
2026-03-02 00:00:00+00:00,68775.8515625,56698092052
2026-03-03 00:00:00+00:00,68293.6484375,47947999049
2026-03-04 00:00:00+00:00,72710.578125,75073101274
2026-03-05 00:00:00+00:00,70841.125,51172841727
2026-03-06 00:00:00+00:00,68136.4921875,43776962871
2026-03-07 00:00:00+00:00,67272.59375,23258701211
2026-03-08 00:00:00+00:00,65969.78125,33195080116
2026-03-09 00:00:00+00:00,68402.3828125,49499875378
2026-03-10 00:00:00+00:00,69926.921875,54003996096
2026-03-11 00:00:00+00:00,70204.8828125,45236859848
2026-03-12 00:00:00+00:00,70493.4609375,40871848129
2026-03-13 00:00:00+00:00,70968.265625,61167226505
2026-03-14 00:00:00+00:00,71214.625,22283546496
2026-03-15 00:00:00+00:00,72789.9140625,27991268669
2026-03-16 00:00:00+00:00,74861.0859375,55572438409
2026-03-17 00:00:00+00:00,73922.4765625,49500721728
2026-03-18 00:00:00+00:00,71245.578125,46229011155
2026-03-19 00:00:00+00:00,69912.7890625,44631433398
2026-03-20 00:00:00+00:00,70522.5859375,38299078407
2026-03-21 00:00:00+00:00,68711.5234375,21109354718
2026-03-22 00:00:00+00:00,67845.2109375,30108051508
2026-03-23 00:00:00+00:00,70914.859375,51508669357
2026-03-24 00:00:00+00:00,70517.859375,40181522399
2026-03-25 00:00:00+00:00,71309.8828125,35409791747
2026-03-26 00:00:00+00:00,68791.625,38962070215
2026-03-27 00:00:00+00:00,66338.375,46483453594
2026-03-28 00:00:00+00:00,66319.6953125,20924883455
2026-03-29 00:00:00+00:00,65954.921875,21645889785
2026-03-30 00:00:00+00:00,66691.4453125,37694994180
2026-03-31 00:00:00+00:00,68233.3125,42997691338
2026-04-01 00:00:00+00:00,68078.5546875,36465393617
2026-04-02 00:00:00+00:00,66888.5703125,39323384518
2026-04-03 00:00:00+00:00,66931.1015625,22815543346
2026-04-04 00:00:00+00:00,67290.515625,15878814963
2026-04-05 00:00:00+00:00,68981.8984375,22972648674
2026-04-06 00:00:00+00:00,68859.828125,39542143229
2026-04-07 00:00:00+00:00,71940.703125,44650511480
2026-04-08 00:00:00+00:00,71123.359375,42444631703
2026-04-09 00:00:00+00:00,71767.828125,38799581473
2026-04-10 00:00:00+00:00,72979.046875,37722595732
2026-04-11 00:00:00+00:00,73054.2734375,23287073965
2026-04-12 00:00:00+00:00,70753.40625,29882740487
2026-04-13 00:00:00+00:00,74484.640625,52278211554
2026-04-14 00:00:00+00:00,74181.609375,53540826530
2026-04-15 00:00:00+00:00,74805.078125,38090174312
2026-04-16 00:00:00+00:00,75152.1328125,41312783855
2026-04-17 00:00:00+00:00,77126.875,54137194839
2026-04-18 00:00:00+00:00,75726.2109375,26014416776
2026-04-19 00:00:00+00:00,73856.3515625,30931515195
2026-04-20 00:00:00+00:00,75872.5234375,39674447916
2026-04-21 00:00:00+00:00,76352.7734375,36453522626
